"data type","highlight","interaction","name","networks","normalized max weight","raw weights","selected","shared interaction","shared name"
"Pathway","1",,"H__sapiens__2_-780964|H__sapiens__2_-777445|Pathway","CELL_MAP|Wu-Stein-2010","0.009276587015575944","0.17951326072216034|0.015473525039851665","false",,"H__sapiens__2_-780964|H__sapiens__2_-777445|Pathway"
"Pathway","1",,"H__sapiens__2_-774247|H__sapiens__2_-777445|Pathway","CELL_MAP|Wu-Stein-2010","0.007037052692368215","0.13617554306983948|0.020789392292499542","false",,"H__sapiens__2_-774247|H__sapiens__2_-777445|Pathway"
"Pathway","1",,"H__sapiens__2_-774247|H__sapiens__2_-780964|Pathway","CELL_MAP|Wu-Stein-2010","0.009276587015575944","0.17951326072216034|0.013418099842965603","false",,"H__sapiens__2_-774247|H__sapiens__2_-780964|Pathway"
"Pathway","1",,"H__sapiens__2_-783570|H__sapiens__2_-777445|Pathway","CELL_MAP|Wu-Stein-2010","0.008037513729652801","0.15553568303585052|0.023973975330591202","false",,"H__sapiens__2_-783570|H__sapiens__2_-777445|Pathway"
"Pathway","1",,"H__sapiens__2_-783570|H__sapiens__2_-774247|Pathway","CELL_MAP|Wu-Stein-2010","0.008037513729652801","0.15553568303585052|0.020789392292499542","false",,"H__sapiens__2_-783570|H__sapiens__2_-774247|Pathway"
"Pathway","1",,"H__sapiens__2_-774485|H__sapiens__2_-778623|Pathway","REACTOME|Wu-Stein-2010","5.9924787876252186E-5","0.011579038575291634|0.010383594781160355","false",,"H__sapiens__2_-774485|H__sapiens__2_-778623|Pathway"
"Pathway","1",,"H__sapiens__2_-785433|H__sapiens__2_-778623|Pathway","REACTOME|Wu-Stein-2010","5.9924787876252186E-5","0.011579038575291634|0.010383594781160355","false",,"H__sapiens__2_-785433|H__sapiens__2_-778623|Pathway"
"Pathway","1",,"H__sapiens__2_-785433|H__sapiens__2_-774485|Pathway","REACTOME|Wu-Stein-2010","5.9924787876252186E-5","0.011579038575291634|0.010383594781160355","false",,"H__sapiens__2_-785433|H__sapiens__2_-774485|Pathway"
"Pathway","1",,"H__sapiens__2_-782385|H__sapiens__2_-778623|Pathway","REACTOME|Wu-Stein-2010","5.9924787876252186E-5","0.011579038575291634|0.010383594781160355","false",,"H__sapiens__2_-782385|H__sapiens__2_-778623|Pathway"
"Pathway","1",,"H__sapiens__2_-782385|H__sapiens__2_-774485|Pathway","REACTOME|Wu-Stein-2010","5.9924787876252186E-5","0.011579038575291634|0.010383594781160355","false",,"H__sapiens__2_-782385|H__sapiens__2_-774485|Pathway"
"Pathway","1",,"H__sapiens__2_-782385|H__sapiens__2_-785433|Pathway","REACTOME|Wu-Stein-2010","5.9924787876252186E-5","0.011579038575291634|0.010383594781160355","false",,"H__sapiens__2_-782385|H__sapiens__2_-785433|Pathway"
"Pathway","1",,"H__sapiens__2_-774722|H__sapiens__2_-774602|Pathway","Wu-Stein-2010","3.5956141094911073E-4","0.06857309490442276","false",,"H__sapiens__2_-774722|H__sapiens__2_-774602|Pathway"
"Pathway","1",,"H__sapiens__2_-787412|H__sapiens__2_-784549|Pathway","Wu-Stein-2010","3.662567038450261E-5","0.006984997540712357","false",,"H__sapiens__2_-787412|H__sapiens__2_-784549|Pathway"
"Pathway","1",,"H__sapiens__2_-788097|H__sapiens__2_-787412|Pathway","Wu-Stein-2010","2.242040207192868E-5","0.004275865852832794","false",,"H__sapiens__2_-788097|H__sapiens__2_-787412|Pathway"
"Pathway","1",,"H__sapiens__2_-775973|H__sapiens__2_-787412|Pathway","Wu-Stein-2010","2.792359890766561E-5","0.005325397942215204","false",,"H__sapiens__2_-775973|H__sapiens__2_-787412|Pathway"
"Pathway","1",,"H__sapiens__2_-786524|H__sapiens__2_-775973|Pathway","Wu-Stein-2010","4.541338099804341E-4","0.08660929650068283","false",,"H__sapiens__2_-786524|H__sapiens__2_-775973|Pathway"
"Pathway","1",,"H__sapiens__2_-783570|H__sapiens__2_-780964|Pathway","Wu-Stein-2010","8.113506475739683E-5","0.015473525039851665","false",,"H__sapiens__2_-783570|H__sapiens__2_-780964|Pathway"
"Pathway","1",,"H__sapiens__2_-781928|H__sapiens__2_-775973|Pathway","Wu-Stein-2010","5.4249819811077E-4","0.10346154868602753","false",,"H__sapiens__2_-781928|H__sapiens__2_-775973|Pathway"
"Pathway","1",,"H__sapiens__2_-774613|H__sapiens__2_-774722|Pathway","Wu-Stein-2010","3.074979492296673E-4","0.05864390730857849","false",,"H__sapiens__2_-774613|H__sapiens__2_-774722|Pathway"
"Physical Interactions","1",,"H__sapiens__2_-782605|H__sapiens__2_-779873|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","7.206531602907649E-5","0.015280991792678833","false",,"H__sapiens__2_-782605|H__sapiens__2_-779873|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-773576|H__sapiens__2_-782388|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES","6.628734657671238E-4","0.07958658784627914|0.1258680671453476","false",,"H__sapiens__2_-773576|H__sapiens__2_-782388|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774409|H__sapiens__2_-773576|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","5.8914528144094185E-5","0.012492450885474682","false",,"H__sapiens__2_-774409|H__sapiens__2_-773576|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774409|H__sapiens__2_-774217|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation","0.0012927175291891934","0.016103342175483704|0.012921077199280262|0.16376592218875885","false",,"H__sapiens__2_-774409|H__sapiens__2_-774217|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-795919|H__sapiens__2_-779873|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|Ewing-Figeys-2007|IREF-spike","0.023510415761650968","0.007458174601197243|0.045409224927425385|0.6391055583953857","false",,"H__sapiens__2_-795919|H__sapiens__2_-779873|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-776881|H__sapiens__2_-773576|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","4.7186099822515974E-5","0.010005512274801731","false",,"H__sapiens__2_-776881|H__sapiens__2_-773576|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-787705|H__sapiens__2_-781298|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|Sundell-Ivarsson-2018","0.0012486070912345964","0.10274606943130493|0.01964123360812664|0.06734144687652588","false",,"H__sapiens__2_-787705|H__sapiens__2_-781298|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774722|H__sapiens__2_-774602|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","5.406838265435768E-5","0.011464856564998627","false",,"H__sapiens__2_-774722|H__sapiens__2_-774602|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-787412|H__sapiens__2_-784549|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation|IREF-mppi|IREF-spike|Trepte-Wanker-2018 A|Trepte-Wanker-2018 B","0.13818826396791045","0.013484591618180275|0.011670175939798355|0.14657264947891235|1.0|0.11117952316999435|1.0|1.0","false",,"H__sapiens__2_-787412|H__sapiens__2_-784549|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-787412|H__sapiens__2_-774217|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","3.3909137110973606E-5","0.007190216798335314","false",,"H__sapiens__2_-787412|H__sapiens__2_-774217|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-787412|H__sapiens__2_-776881|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","2.5768531872541494E-5","0.005464053247123957","false",,"H__sapiens__2_-787412|H__sapiens__2_-776881|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-788097|H__sapiens__2_-774225|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-spike","0.009473648293595921","0.04870153218507767|0.0285351425409317|0.2575310170650482","false",,"H__sapiens__2_-788097|H__sapiens__2_-774225|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784320|H__sapiens__2_-778623|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","6.152340323080853E-5","0.013045646250247955","false",,"H__sapiens__2_-784320|H__sapiens__2_-778623|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784320|H__sapiens__2_-786371|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES","6.574233981767298E-5","0.013940244913101196|0.006430893205106258","false",,"H__sapiens__2_-784320|H__sapiens__2_-786371|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784320|H__sapiens__2_-775125|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES","2.287154585248557E-5","0.0034881075844168663|0.004342906177043915","false",,"H__sapiens__2_-784320|H__sapiens__2_-775125|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784320|H__sapiens__2_-774532|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|Hein-Mann-2015|Huttlin-Harper-2017|IREF-SMALL-SCALE-STUDIES|Trepte-Wanker-2018 A|Trepte-Wanker-2018 B|Wan-Emili-2015","0.04369896571058198","0.00511002354323864|0.07400301098823547|0.16219137609004974|0.062257539480924606|0.3162277638912201|0.3162277638912201|0.03945113345980644","false",,"H__sapiens__2_-784320|H__sapiens__2_-774532|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784320|H__sapiens__2_-787412|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","6.495014725463248E-6","0.0013772265519946814","false",,"H__sapiens__2_-784320|H__sapiens__2_-787412|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784320|H__sapiens__2_-780964|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|Moutaoufik-Babu-2019","0.0019340207201101","0.0012815905502066016|0.0267996434122324","false",,"H__sapiens__2_-784320|H__sapiens__2_-780964|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774247|H__sapiens__2_-781298|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation|IREF-mppi|IREF-spike","0.009753091219646428","0.040142692625522614|0.018643978983163834|0.09310346841812134|0.49374955892562866|0.09004031866788864","false",,"H__sapiens__2_-774247|H__sapiens__2_-781298|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774247|H__sapiens__2_-777445|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-spike","0.005993289948934002","0.06379741430282593|0.043126363307237625|0.16292119026184082","false",,"H__sapiens__2_-774247|H__sapiens__2_-777445|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774247|H__sapiens__2_-780964|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation|IREF-mppi|Soler-López-Aloy-2011","0.0025838884783895783","0.005913727916777134|0.001910583465360105|0.0348777174949646|0.13080917298793793|0.021127622574567795","false",,"H__sapiens__2_-774247|H__sapiens__2_-780964|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-786524|H__sapiens__2_-772792|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES","8.435006648423694E-4","0.06992645561695099|0.16016601026058197","false",,"H__sapiens__2_-786524|H__sapiens__2_-772792|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-786524|H__sapiens__2_-775973|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES","3.885017881344498E-4","0.06058515980839729|0.07376968860626221","false",,"H__sapiens__2_-786524|H__sapiens__2_-775973|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-784714|H__sapiens__2_-774602|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-spike","0.024718995897071105","0.05527332052588463|0.05879593640565872|0.6719595193862915","false",,"H__sapiens__2_-784714|H__sapiens__2_-774602|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-772791|H__sapiens__2_-788097|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-mppi|IREF-spike","0.01641985260028984","0.0471806563436985|0.02996460720896721|0.8312538862228394|0.2575310170650482","false",,"H__sapiens__2_-772791|H__sapiens__2_-788097|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-783570|H__sapiens__2_-777445|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-spike","0.015163996183142821","0.1599258929491043|0.11175452172756195|0.41221705079078674","false",,"H__sapiens__2_-783570|H__sapiens__2_-777445|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-783570|H__sapiens__2_-780964|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation","6.497136693176495E-4","0.014824396930634975|0.004950947128236294|0.08230797201395035","false",,"H__sapiens__2_-783570|H__sapiens__2_-780964|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-783570|H__sapiens__2_-774247|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|Hein-Mann-2015|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation|IREF-uniprotpp","0.0022864396480053355","0.033235423266887665|0.20500893890857697|0.011544544249773026|0.08673465996980667|0.08548254519701004","false",,"H__sapiens__2_-783570|H__sapiens__2_-774247|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-772905|H__sapiens__2_-775017|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","1.3839767661085262E-4","0.029346346855163574","false",,"H__sapiens__2_-772905|H__sapiens__2_-775017|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778972|H__sapiens__2_-780964|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-mppi","0.011582967534532201","0.011231957003474236|0.0038562496192753315|0.5863869190216064","false",,"H__sapiens__2_-778972|H__sapiens__2_-780964|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778741|H__sapiens__2_-772905|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|Brajenovic-Drewes-2004|IREF-SMALL-SCALE-STUDIES|IREF-bind-translation","0.0024471015972560256","0.025255944579839706|0.019010936841368675|0.019511498510837555|0.18493284285068512","false",,"H__sapiens__2_-778741|H__sapiens__2_-772905|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-811977|H__sapiens__2_-795919|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|Moutaoufik-Babu-2019","9.83022073269193E-4","0.05015387758612633|0.04181584343314171|0.013621695339679718","false",,"H__sapiens__2_-811977|H__sapiens__2_-795919|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778189|H__sapiens__2_-782385|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES","1.5329858213972698E-4","0.03250598907470703","false",,"H__sapiens__2_-778189|H__sapiens__2_-782385|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774613|H__sapiens__2_-774722|Physical Interactions","BIOGRID-SMALL-SCALE-STUDIES|IREF-SMALL-SCALE-STUDIES|IREF-mppi|IREF-spike","0.013967560469159984","0.026050172746181488|0.025357933714985847|0.7071067690849304|0.08798235654830933","false",,"H__sapiens__2_-774613|H__sapiens__2_-774722|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-788097|H__sapiens__2_-782343|Physical Interactions","Barr-Knapp-2009","0.003550054302930253","0.07645007222890854","false",,"H__sapiens__2_-788097|H__sapiens__2_-782343|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-775973|H__sapiens__2_-782343|Physical Interactions","Barr-Knapp-2009","0.004685122803381172","0.10089366137981415","false",,"H__sapiens__2_-775973|H__sapiens__2_-782343|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-786281|H__sapiens__2_-788097|Physical Interactions","Barr-Knapp-2009","0.027832237800273406","0.5993645191192627","false",,"H__sapiens__2_-786281|H__sapiens__2_-788097|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-781928|H__sapiens__2_-773576|Physical Interactions","Barr-Knapp-2009|IREF-spike","0.005130619033800781","0.11048737913370132|0.11903145909309387","false",,"H__sapiens__2_-781928|H__sapiens__2_-773576|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-781928|H__sapiens__2_-781298|Physical Interactions","Barr-Knapp-2009|IREF-spike","0.007220110032127628","0.1554843634366989|0.12498396635055542","false",,"H__sapiens__2_-781928|H__sapiens__2_-781298|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-781928|H__sapiens__2_-788097|Physical Interactions","Barr-Knapp-2009","0.0019185579537075673","0.041315957903862","false",,"H__sapiens__2_-781928|H__sapiens__2_-788097|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-781860|H__sapiens__2_-778086|Physical Interactions","Brajenovic-Drewes-2004|Hein-Mann-2015|Huttlin-Gygi-2015|Huttlin-Harper-2017","0.03648874109737444","0.2834721505641937|0.08817128837108612|0.1610495001077652|0.17882661521434784","false",,"H__sapiens__2_-781860|H__sapiens__2_-778086|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-777162|H__sapiens__2_-781860|Physical Interactions","Brajenovic-Drewes-2004","0.03648874109737444","0.2834721505641937","false",,"H__sapiens__2_-777162|H__sapiens__2_-781860|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-780030|H__sapiens__2_-781860|Physical Interactions","Brajenovic-Drewes-2004","0.026665188617548213","0.20715536177158356","false",,"H__sapiens__2_-780030|H__sapiens__2_-781860|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-772905|H__sapiens__2_-789897|Physical Interactions","Brajenovic-Drewes-2004","0.03268446615961499","0.2539176642894745","false",,"H__sapiens__2_-772905|H__sapiens__2_-789897|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778741|H__sapiens__2_-778086|Physical Interactions","Brajenovic-Drewes-2004|Hein-Mann-2015|IREF-SMALL-SCALE-STUDIES","0.023957110728598772","0.18611696362495422|0.01670108363032341|0.06659993529319763","false",,"H__sapiens__2_-778741|H__sapiens__2_-778086|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778741|H__sapiens__2_-781860|Physical Interactions","Brajenovic-Drewes-2004|Hein-Mann-2015|IREF-SMALL-SCALE-STUDIES","0.005036209340666348","0.03912508487701416|0.03551385551691055|0.00844540260732174","false",,"H__sapiens__2_-778741|H__sapiens__2_-781860|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778741|H__sapiens__2_-777162|Physical Interactions","Brajenovic-Drewes-2004","0.023957110728598772","0.18611696362495422","false",,"H__sapiens__2_-778741|H__sapiens__2_-777162|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-778741|H__sapiens__2_-780030|Physical Interactions","Brajenovic-Drewes-2004|IREF-SMALL-SCALE-STUDIES","0.017507341286652166","0.1360102742910385|0.011288494803011417","false",,"H__sapiens__2_-778741|H__sapiens__2_-780030|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-774343|H__sapiens__2_-774409|Physical Interactions","Havugimana-Emili-2012","7.682246308576211E-5","0.05386515334248543","false",,"H__sapiens__2_-774343|H__sapiens__2_-774409|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-782385|H__sapiens__2_-775017|Physical Interactions","Havugimana-Emili-2012","1.4048361513222698E-5","0.009850206784904003","false",,"H__sapiens__2_-782385|H__sapiens__2_-775017|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-782748|H__sapiens__2_-786371|Physical Interactions","Havugimana-Emili-2012","4.449980824024081E-5","0.031201668083667755","false",,"H__sapiens__2_-782748|H__sapiens__2_-786371|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-782748|H__sapiens__2_-774706|Physical Interactions","Havugimana-Emili-2012","1.7807639908532844E-5","0.012486077845096588","false",,"H__sapiens__2_-782748|H__sapiens__2_-774706|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-783570|H__sapiens__2_-774706|Physical Interactions","Havugimana-Emili-2012","2.1554027618822262E-5","0.01511291041970253","false",,"H__sapiens__2_-783570|H__sapiens__2_-774706|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-783570|H__sapiens__2_-782385|Physical Interactions","Havugimana-Emili-2012","6.675612250419532E-6","0.004680699668824673","false",,"H__sapiens__2_-783570|H__sapiens__2_-782385|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-786371|H__sapiens__2_-778623|Physical Interactions","Hegele-Stelzl-2012 B","7.260148333899284E-4","0.03398573026061058","false",,"H__sapiens__2_-786371|H__sapiens__2_-778623|Physical Interactions"
"Physical Interactions","1",,"H__sapiens__2_-785433|H__sapiens__2_-786371|Physical Interactions","Hegele-Stelzl-2012 B","0.0011140945801445768","0.05215226486325264","false",,"H__sapiens__2_-785433|H__sapiens__2_-786371|Physical Interactions"
